Company Code	Curve Mnemonic	PWLS v3 Property	Curve Unit Quantity Class	LIS Curve Mnemonic	Curve Description
15	RPMMNR	rotary speed	angular velocity		RPM Minimum - Memory
15	RPMMNX	rotary speed	angular velocity		RPM Minimum - Real-time
15	RPMMXR	rotary speed	angular velocity		RPM Maximum - Memory
15	RPMMXX	rotary speed	angular velocity		RPM Maximum - Real-time
15	RPOR	porosity	dimensionless	RPOR	RPM porosity
15	RPORR	porosity	dimensionless	RPRR	Rpor reduced by ISSD quadratic fit
15	RPOS	tool status	dimensionless		Rod position
15	RPOSF	tool status	dimensionless		Rod position
15	RPRX	resistivity	electrical resistivity		Resistivity
15	RPTHM	time	time		Resistivity - Time Since Drilled - Memory
15	RREF	electric potential	electric potential difference		Reference voltage
15	RS	shallow laterolog resistivity	electrical resistivity		Shallow resistivity
15	RSAMP	count	dimensionless		Number of reflectance amplitude samples
15	RSC	shallow laterolog resistivity	electrical resistivity		Shallow resistivity corrected
15	RSCAN	amount	unitless	RSCN	Number of scans for resistivity data
15	RSTDEV	amount	unitless	RDEV	Array of standard deviation of resistance, 12 sensors
15	RSW1	radius	length		Radius with swing arm correction for caliper pad 1
15	RSW2	radius	length		Radius with swing arm correction for caliper pad 2
15	RSW3	radius	length		Radius with swing arm correction for caliper pad 3
15	RSW4	radius	length		Radius with swing arm correction for caliper pad 4
15	RSW5	radius	length		Radius with swing arm correction for caliper pad 5
15	RSW6	radius	length		Radius with swing arm correction for caliper pad 6
15	RSWA	radius	length		Radii with swing arm correction for all caliper pads
15	RT1D	resistivity	electrical resistivity		Induction resistivity, final model
15	RT1DI	resistivity	electrical resistivity		Induction resistivity, invasion model
15	RT1DNI	resistivity	electrical resistivity		Induction resistivity, non-invasion model
15	RTA	resistivity	electrical resistivity		Calculated formation resistivity for abc processing
15	RTAV	acoustic caliper	length		Average traveltime radius
15	RTDC	tool temperature	temperature interval		Motor temperature
15	RTDE	tool temperature	temperature interval		EA RTD temperature voltage
15	RTDMAC	tool temperature	temperature interval		Module resistance temperature diode, 1986MA
15	RTDMB	tool temperature	temperature interval		1970MB module resistance temperature diode
15	RTDQJ	tool temperature	temperature interval		Straddle packer Quartzdyne gauge temperature
15	RTDQK	tool temperature	temperature interval		Drawdown Quartzdyne gauge temperature
15	RTDQL	tool temperature	temperature interval		Packer Quartzdyne gauge temperature
15	RTDQS	tool temperature	temperature interval		Sentinel sample Quartzdyne gauge temperature
15	RTDQT	tool temperature	temperature interval		Sentinel perimetral Quartzdyne gauge temperature
15	RTEL	amount	unitless		Return electrode
15	RTEMP	tool temperature	temperature interval		Reference temperature (inside flask)
15	RTHK	thorium potassium ratio	dimensionless	RTHK	Ratio of thorium to potassium
15	RTHKC	thorium potassium ratio	dimensionless		Ratio of Thorium to Potassium: borehole corrected
15	RTHU	thorium uranium ratio	dimensionless	RTHU	Ratio of thorium to uranium
15	RTHUC	thorium uranium ratio	dimensionless		Ratio of Thorium to Uranium: borehole corrected
15	RTKQC	thermal gradient	temperature interval per time		Delta RTDQK/delta time
15	RTLQC	thermal gradient	temperature interval per time		Delta RTDQL/delta time
15	RTM	resistivity	electrical resistivity		MultiLaterolog inversion true resistivity
15	RTMD	acoustic travel time	time		Reflectance travel time median average
15	RTWO	ratio	dimensionless	RTWO	RTWO processed
15	RTWO13	ratio	dimensionless	R213	RTWO processed, detector 1 and 3
15	RTWO13A	ratio	dimensionless	R2MA	Average of RTWO processed, detector 1 and 3
15	RTWO13M	ratio	dimensionless	R2MM	Mean deviation of RTWO short and extra long space detectors
15	RTWO13S	ratio	dimensionless	R2MS	Standard deviation of RTWO processed, detector 1 and 3
15	RTWO23	ratio	dimensionless	R223	RTWO processed, long and extra long space detectors
15	RTWO23A	ratio	dimensionless	R2LA	Average of RTWO processed, long & extra long space detectors
15	RTWO23M	ratio	dimensionless	R2LM	Mean deviation of RTWO long and extra long space detectors
15	RTWO23S	ratio	dimensionless	R2LS	Std dev of RTWO processed, long & extra long space detectors
15	RTWOA	ratio	dimensionless	R2A	Average of RTWO
15	RTWOM	ratio	dimensionless	R2M	Deviation of mean of RTWO processed
15	RTWOR	ratio	dimensionless	RTWR	RTWO reduced by ISSD quadratic fit
15	RTWOS	ratio	dimensionless	R2S	Standard deviation of RTWO processed
15	RUDPC	amount	unitless	RUPC	Raw un-corrected depth pulse count
15	RUK	ratio	dimensionless	RUK	Ratio of uranium to potassium
15	RUKC	uranium potassium ratio	dimensionless		Ratio of Uranium to Potassium: borehole corrected
15	RVEL23	velocity	length per time	RV23	Flow velocity between detectors 2 and 3
15	RVFLAG	quality indicator	dimensionless		RockView quality flag
15	RW	water resistivity	electrical resistivity		Water resistivity
15	RWAA	resistivity	electrical resistivity	RWAA	Apparent formation water resistivity, F from acoustic
15	RWAC	resistivity	electrical resistivity	RWAC	Apparent formation water resistivity, f from acoustic DTC
15	RWAD	water resistivity	electrical resistivity		Apparent formation water resistivity, F from FD
15	RWAD2	water resistivity	electrical resistivity		Apparent formation water resistivity, F from FD (2nd tool)
15	RWAN	water resistivity	electrical resistivity		Apparent formation water resistivity, F from FCN
15	RWANS	water resistivity	electrical resistivity		Apparent formation water resistivity, F from FCN
15	RWAZ	water resistivity	electrical resistivity		Apparent formation water resistivity
15	RWAZ2	water resistivity	electrical resistivity		Apparent formation water resistivity (2nd tool)
15	RWAZC	water resistivity	electrical resistivity		Apparent formation water resistivity (corrected)
15	RWAZC2	water resistivity	electrical resistivity		Apparent formation water resistivity (corrected) (2nd tool)
15	RXO1D	flushed zone resistivity	electrical resistivity		Flushed zone resistivity
15	RXODLE	resistivity	electrical resistivity		Flushed zone resistivity from delectric, real time,long xmtr
15	RXODME	resistivity	electrical resistivity		Flushed zone resistivity from delectric real time, med xmtrs
15	RXODSE	resistivity	electrical resistivity		Flushed zone resistivity from delectric real time, short
15	RXOEST	flushed zone resistivity	electrical resistivity		Flushed zone resistivity estimate
15	RXOM	flushed zone resistivity	electrical resistivity		MultiLaterolog inversion flushed zone resistivity
15	RXTEMP	tool temperature	temperature interval		HDIL temperature between receiver coils 5 and 6
15	RZLE	resistivity	electrical resistivity		Flushed zone water resistivity, real time, long xmtrs
15	RZME	resistivity	electrical resistivity		Flushed zone water resistivity, real time, medium
15	RZSE	resistivity	electrical resistivity		Flushed zone water resistivity, real time, short xmtrs
15	S0ATAV	attenuation	logarithmic power ratio per length	VSH0	Avg attn, Shear SH0
15	S0ATAVR	attenuation	logarithmic power ratio per length	VSH0	Avg attn, Shear SH0, unclamped
15	S0ATMN	attenuation	logarithmic power ratio per length	SH0M	Min attn, Shear SH0
15	S0ATMNR	attenuation	logarithmic power ratio per length	SH0M	Min attn, Shear SH0, unclamped
15	S0ATMX	attenuation	logarithmic power ratio per length	SH0X	Max attn, Shear SH0
15	S0ATMXR	attenuation	logarithmic power ratio per length	SH0X	Max attn, Shear SH0, unclamped
15	S0FREQ	frequency	frequency	TAU0	Shear SH0 frequency
15	S0MC	plane angle	plane angle	S0MC	Calibrated cement map, Lamb S0
15	S0MO	plane angle	plane angle	S0MO	Calibrated and oriented cement map, Lamb S0
15	S0MODE	amount	unitless	S0MO	S0 Acoustic Mode
15	S0MR	plane angle	plane angle	S0MR	Cement map raw values, Lamb S0
15	S0PATH	amount	unitless	S0PT	Shear SH0 path flag
15	S0PULS	amount	unitless	S0PS	Number of shear SH0 excitation pulses
15	S1ATAV	attenuation	logarithmic power ratio per length	VSH1	Avg attn, Shear SH1
15	S1ATAVR	attenuation	logarithmic power ratio per length	VSH1	Avg attn, Shear SH1, unclamped
15	S1ATMN	attenuation	logarithmic power ratio per length	SH1M	Min attn, Shear SH1
15	S1ATMNR	attenuation	logarithmic power ratio per length	SH1M	Min attn, Shear SH1, unclamped
15	S1ATMX	attenuation	logarithmic power ratio per length	SH1X	Max attn, Shear SH1
15	S1ATMXR	attenuation	logarithmic power ratio per length	SH1X	Max attn, Shear SH1, unclamped
15	S1FREQ	frequency	frequency	TAU1	Shear SH1 frequency
15	S1MODE	amount	unitless	S1MO	S1 Acoustic Mode
15	S1PATH	amount	unitless	S1PT	Shear SH1 path flag
15	S1PULS	amount	unitless	S1PS	Number of shear SH0 excitation pulses
15	SA1	ratio	dimensionless	SA1	Silicon activation count rate (short space)
15	SA2	ratio	dimensionless	SA2	Silicon activation count rate (long space)
15	SA3	ratio	dimensionless	SA3	Silicon activation count rate (extra long space)
15	SACR   	amount	unitless		Corrected slow shear wave azimuth relative to geological North
15	SAL1	amount	unitless		Low energy window for CHLR calculation
15	SAL2	amount	unitless		High energy window for CHLR calculation
15	SALB	ratio	dimensionless	SALB	Borehole salinity (kppm)
15	SALS	salinity	dimensionless	SALS	Salinity from external file for correcting PDK
15	SALT	dry weight fraction	mass per mass		Un-normalized weight fraction of salt in dry rock
15	SALZLE	salinity	amount of substance per volume		Flushed zone water salinity, real time,long xmtrs
15	SALZME	salinity	amount of substance per volume		Flushed zone water salinity, real time, medium xmtrs
15	SALZSE	salinity	amount of substance per volume		Flushed zone water salinity, real time, short xmtrs
15	SAMP	ratio	dimensionless	SAMP	Short space cement bond amplitude
15	Sample Transferred	sample number	unitless		Sample Transferred - Post Run
15	SANG	amount	unitless		Signature sweep control
15	SAP	ratio	dimensionless	SA1	Silicon activation count rate (PRISM)
15	SATDEV	plane angle	plane angle	SADV	Deviation from SAT tool
15	SATROT	plane angle	plane angle	SROT	Rotation sensor, SAT
15	SATT	amount	unitless	SATT	CBL near saturation
15	SAZIMC	micro resistivity	plane angle		Wellbore Azimuth - Corrected - Surface
15	SB124	concentration	dimensionless	SB	Antimony 124 concentration
15	SBLO	amount	unitless		Signature baseline offset
15	SBSTPXXR	acoustic slowness	dimensionless	SPXX	Semblance step for dipole XX, receiver
15	SBVI	nmr porosity	volume per volume		Weighted sum of partial porosities for bulk vol irreducible
15	SBVIA2	nmr porosity	volume per volume		Second T2 weighted sum of partial porosities for BVI
15	SBVIA3	nmr porosity	volume per volume		Third T2 weighted sum of partial porosities for BVI
15	SBVIA4	nmr porosity	volume per volume		Fourth T2 weighted sum of partial porosities for BVI
15	SBVIA5	nmr porosity	volume per volume		Fifth T2 weighted sum of partial porosities for BVI
15	SBVM	nmr porosity	volume per volume		Bulk volume moveable from SBVI calculation
15	SBVMA2	nmr porosity	volume per volume		Second T2 bulk volume moveable from SBVI calculation
15	SBVMA3	nmr porosity	volume per volume		Third T2 bulk volume moveable from SBVI calculation
15	SBVMA4	nmr porosity	volume per volume		Fourth T2 bulk volume moveable from SBVI calculation
15	SBVMA5	nmr porosity	volume per volume		Fifth T2 bulk volume moveable from SBVI calculation
15	SBW	amount	unitless		Spectral bound water
15	SC1	ratio	dimensionless	SC1	Si/Ca ratio in capture spectrum (near detector)
15	SC1A	amount	unitless		Si/Ca ratio in capture spectrum (near detector), mean
15	SC2	ratio	dimensionless	SC2	Si/Ca ratio in capture spectrum (far detector)
15	SC3	ratio	dimensionless	SC3	Si/Ca ratio in capture spectrum (extra long detector)
15	SC46	concentration	dimensionless	SC	Scandium 46 concentration
15	SCBHC1	tool status	dimensionless		Sub-array 1 response error
15	SCCCL	count	dimensionless		Sensor signal count
15	SCO1	ratio	dimensionless	SCO1	Standard deviation of C/O ratio (near detector)
15	SCO2	ratio	dimensionless	SCO2	Standard deviation of C/O ratio (far detector)
15	SCO3	ratio	dimensionless	SCO3	Standard deviation of C/O ratio (extra long detector)
15	SCRA   	amount	unitless		Shear to Compressional Slowness ratio
15	SCS1	ratio	dimensionless	SCS1	Standard deviation of Ca/Si ratio (near detector)
15	SCS2	ratio	dimensionless	SCS2	Standard deviation of Ca/Si ratio (far detector)
15	SCS3	ratio	dimensionless	SCS3	Standard deviation of Ca/Si ratio (extra long detector)
15	SD3D	amount	unitless	SD3D	3-D apparent sigma standard deviation
15	SDA1	amount	unitless	SDA1	Standard deviation of apparent sigma (short space)
15	SDA2	amount	unitless	SDA2	Standard deviation of apparent sigma (long space)
15	SDA3	amount	unitless	SDA3	Standard deviation of apparent sigma (extra long space)
15	SDATA	acoustic slowness	dimensionless		IFX sound speed data
15	SDBI	gain	power per power		Signature gain
15	SDDT	acoustic slowness	time per length	SDDT	Standard deviation of 6-inch slowness
15	SDDTF	acoustic slowness	time per length	SDDF	Standard deviation of 6-inch slowness for far transmitter
15	SDDTN	acoustic slowness	time per length	SDDN	Standard deviation of 6-inch slowness for near transmitter
15	SDEVS	frequency	frequency		Standard deviation of dipole slowness
15	SDL1	amount	unitless	SDL1	Standard deviation of sigma late (short space)
15	SDL2	amount	unitless	SDL2	Standard deviation of sigma late (long space)
15	SDL3	amount	unitless	SDL3	Standard deviation of sigma late (extra long space)
15	SDMAX	acoustic slowness	dimensionless		IFX sound speed maximum from 50->100
15	SDMEAN	acoustic slowness	dimensionless		IFX sound speed mean from 50->100
15	SDMIN	acoustic slowness	dimensionless		IFX sound speed minimum from 50->100
15	SE01	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE02	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE03	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE04	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE05	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE06	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE07	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE08	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE09	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE10	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE11	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE12	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE13	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE14	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE15	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE16	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE17	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE18	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE19	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE20	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE21	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE22	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE23	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE24	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE25	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE26	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE27	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE28	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE29	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE30	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE31	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE32	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE33	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE34	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE35	echo amplitude	dimensionless		Sum of echo amplitudes of echo
15	SE36	echo amplitude	dimensionless		Sum of echo amplitudes of echo
